(263,'135729','서울','강남구','삼성1동 무역센터트레이드타워','')
(264,'135730','서울','강남구','삼성1동 무역센터현대백화점','')
(265,'135538','서울','강남구','삼성1동 새마을금고연합회','')
(266,'135740','서울','강남구','삼성1동 서울의료원','')
(267,'135865','서울','강남구','삼성1동 진흥아파트','')
(268,'135799','서울','강남구','삼성1동 컨벤션별관','')
(269,'135975','서울','강남구','삼성1동 코엑스인터콘티넨탈서울','')
(270,'135793','서울','강남구','삼성1동 한국감정원','')
(271,'135791','서울','강남구','삼성1동 한국전력빌딩','')
(272,'135743','서울','강남구','삼성1동 현대아이파크아파트','')
(273,'135525','서울','강남구','삼성1동 호텔오크우드','')
(274,'135866','서울','강남구','삼성1동 홍실아파트','')
(275,'135869','서울','강남구','삼성1동','52')
(276,'135865','서울','강남구','삼성1동','53∼56')
(277,'135870','서울','강남구','삼성1동','57∼75')
(278,'135871','서울','강남구','삼성1동','76∼78')
(279,'135866','서울','강남구','삼성1동','79∼80')
(280,'135871','서울','강남구','삼성1동','81∼92')
(281,'135872','서울','강남구','삼성1동','93∼103')
(282,'135873','서울','강남구','삼성1동','104∼110')
(283,'135878','서울','강남구','삼성1동','145∼153')
(284,'135879','서울','강남구','삼성1동','154∼156')
(285,'135880','서울','강남구','삼성1동','157∼158')
(286,'135881','서울','강남구','삼성1동','160∼166')
(287,'135882','서울','강남구','삼성1동','167∼171')
(288,'135091','서울','강남구','삼성1동','')
(289,'135705','서울','강남구','삼성2동 강남구청','')
(290,'135527','서울','강남구','삼성2동 대종빌딩','')
(291,'135507','서울','강남구','삼성2동 래미안삼성2차아파트','(101∼108동)')
(292,'135863','서울','강남구','삼성2동 롯데아파트','')
(293,'135507','서울','강남구','삼성2동 롯데캐슬프레미어아파트','(101∼111동)')
(294,'135528','서울','강남구','삼성2동 본솔빌딩','')
(295,'135877','서울','강남구','삼성2동 삼성동힐스테이트아파트','(101∼212동)')
(296,'135745','서울','강남구','삼성2동 삼화빌딩','')
(297,'135508','서울','강남구','삼성2동 상아아파트','')
(298,'135716','서울','강남구','삼성2동 성원빌딩','')
(299,'135721','서울','강남구','삼성2동 원방빌딩','')
(300,'135863','서울','강남구','삼성2동','1∼6')
(301,'135864','서울','강남구','삼성2동','8∼10')
(302,'135507','서울','강남구','삼성2동','11∼15')
(303,'135508','서울','강남구','삼성2동','18∼23')
(304,'135864','서울','강남구','삼성2동','24∼27')
(305,'135867','서울','강남구','삼성2동','28∼40')
(306,'135868','서울','강남구','삼성2동','41∼51')
(307,'135874','서울','강남구','삼성2동','112∼113')
(308,'135509','서울','강남구','삼성2동','114∼122')
(309,'135875','서울','강남구','삼성2동','123∼140')
(310,'135876','서울','강남구','삼성2동','141∼142')
(311,'135877','서울','강남구','삼성2동','143∼144')
(312,'135092','서울','강남구','삼성2동','')
(313,'135090','서울','강남구','삼성동','')
(314,'135190','서울','강남구','세곡동','')
(315,'135520','서울','강남구','수서동 까치마을아파트','')
(316,'135781','서울','강남구','수서동 도시개발아파트','')
(317,'135886','서울','강남구','수서동 동익아파트','')
(318,'135744','서울','강남구','수서동 로즈데일오피스텔','')
(319,'135521','서울','강남구','수서동 삼성아파트','')
(320,'135884','서울','강남구','수서동 삼익아파트','')
(321,'135757','서울','강남구','수서동 수서타워','')
(322,'135539','서울','강남구','수서동 수서현대벤쳐빌','')
(323,'135782','서울','강남구','수서동 신동아아파트','')
(324,'135783','서울','강남구','수서동 주공아파트','(101∼114동)')
(325,'135560','서울','강남구','수서동 한신사이룩스동관.서관','')
(326,'135884','서울','강남구','수서동 한아름아파트','')
(327,'135883','서울','강남구','수서동','400∼500')
(328,'135884','서울','강남구','수서동','707∼718')
(329,'135885','서울','강남구','수서동','721∼730')
(330,'135886','서울','강남구','수서동','731∼750')
(331,'135220','서울','강남구','수서동','')
(332,'135722','서울','강남구','신사동 강남빌딩','')
(333,'135780','서울','강남구','신사동 도화종합기술공사','')
(334,'135746','서울','강남구','신사동 두원빌딩','')
(335,'135747','서울','강남구','신사동 성도빌딩','')
(336,'135790','서울','강남구','신사동 한국종합기술개발공사','')
(337,'135887','서울','강남구','신사동','501∼514')
(338,'135888','서울','강남구','신사동','515∼532')
(339,'135889','서울','강남구','신사동','533∼546')
(340,'135890','서울','강남구','신사동','547∼562')
(341,'135891','서울','강남구','신사동','563∼577')
(342,'135892','서울','강남구','신사동','578∼587')
(343,'135893','서울','강남구','신사동','588∼603')
